TITLE="Graphics"
VARIABLES= "x", "T_CH", "Y_h_CH","Y_h2_CH","Y_o_CH","Y_o2_CH","Y_oh_CH","Y_h2o_CH","Y_n2_CH","Y_ho2_CH","Y_h2o2_CH","Y_co_CH","Y_co2_CH","Y_ch2o_CH","Y_hco_CH","Y_ch3oh_CH","Y_ch2oh_CH","Y_ch3o_CH","Y_ch3o2_CH","Y_ch4_CH","Y_ch3_CH","Y_ch2_CH","Y_ch2(s)_CH","Y_c2h6_CH","Y_c2h5o2_CH","Y_c2h5_CH","Y_c2h4_CH","Y_c2h3_CH","Y_c2h2_CH","Y_ch2cho_CH","Y_ch2co_CH","Y_hcco_CH","Y_nc3h7_CH","Y_c3h6_CH","Y_c3h5-a_CH","Y_c3h5o_CH","Y_c3h4-a_CH","Y_nc3h7o2_CH","Y_c2h3cho_CH","Y_nc7h16_CH","Y_c7h15_CH","Y_c7h15o2_CH","Y_c7h14ooh_CH","Y_c7h14_CH","Y_c7h14ooho2_CH","Y_nc7ket_CH","Y_c7h14o_CH","Y_nc3h7cho_CH"
0.1416667,859.4378,6.207133E-7,9.932208E-4,7.375413E-7,0.165974,1.337194E-5,0.03081621,0.7022316,5.689706E-4,1.292616E-4,0.02124511,0.01264408,9.381609E-4,3.900414E-7,1.643502E-4,1.328283E-8,1.670617E-5,2.500166E-4,6.354076E-4,6.294569E-5,2.558242E-9,8.414284E-10,7.443228E-4,5.534981E-4,5.757102E-5,0.00611225,3.277856E-7,9.213621E-4,9.469886E-5,1.724114E-4,2.295388E-7,1.620718E-6,0.00296123,3.909545E-5,1.679368E-8,4.661244E-5,1.15802E-5,1.550794E-4,0.04540649,2.797696E-4,6.642393E-4,3.177111E-6,0.004313885,4.018529E-7,7.168209E-5,6.436849E-4,5.961112E-5
0.1417969,865.5017,6.55921E-7,9.965943E-4,7.868697E-7,0.1653933,1.404003E-5,0.03111465,0.7022405,5.767172E-4,1.294897E-4,0.02151123,0.01284264,9.471594E-4,4.207783E-7,1.666772E-4,1.419093E-8,1.678646E-5,2.450012E-4,6.423216E-4,6.672614E-5,2.85697E-9,9.420411E-10,7.563861E-4,5.501374E-4,6.539353E-5,0.006192965,3.561151E-7,9.342312E-4,9.637275E-5,1.753398E-4,2.512259E-7,1.744173E-6,0.003013612,4.066423E-5,1.629256E-8,4.745847E-5,1.101868E-5,1.572569E-4,0.04493373,2.996931E-4,6.181521E-4,3.10632E-6,0.004410829,3.50053E-7,6.788161E-5,6.567696E-4,6.062051E-5
0.1419271,871.5945,6.931915E-7,9.99972E-4,8.394192E-7,0.1648102,1.473301E-5,0.03141458,0.7022552,5.842153E-4,1.296873E-4,0.02177967,0.01304349,9.560975E-4,4.537985E-7,1.690137E-4,1.51594E-8,1.685187E-5,2.397307E-4,6.492645E-4,7.067277E-5,3.187858E-9,1.053048E-9,7.685376E-4,5.451787E-4,7.392473E-5,0.00627434,3.866995E-7,9.472328E-4,9.805768E-5,1.782851E-4,2.748582E-7,1.86447E-6,0.003066648,4.227718E-5,1.580371E-8,4.831595E-5,1.04234E-5,1.594221E-4,0.04445248,3.193049E-4,5.728155E-4,3.022678E-6,0.004506346,3.036799E-7,6.401046E-5,6.694842E-4,6.15839E-5
0.1420573,877.7162,7.326538E-7,0.001003354,8.953982E-7,0.1642249,1.545163E-5,0.03171599,0.7022759,5.914425E-4,1.298537E-4,0.02205042,0.01324666,9.649699E-4,4.892699E-7,1.713585E-4,1.619243E-8,1.690203E-5,2.342184E-4,6.562348E-4,7.478875E-5,3.554067E-9,1.175365E-9,7.807704E-4,5.3861E-4,8.317014E-5,0.006356359,4.197072E-7,9.60368E-4,9.975242E-5,1.812456E-4,3.006E-7,1.979401E-6,0.003120327,4.393435E-5,1.532679E-8,4.918495E-5,9.800547E-6,1.615738E-4,0.04396277,3.384121E-4,5.286194E-4,2.927731E-6,0.004600223,2.62396E-7,6.009528E-5,6.817963E-4,6.249519E-5
0.1421875,883.8665,7.74445E-7,0.001006739,9.550286E-7,0.1636373,1.619677E-5,0.03201888,0.7023025,5.983779E-4,1.299883E-4,0.02232351,0.01345216,9.737712E-4,5.273747E-7,1.737106E-4,1.729463E-8,1.693663E-5,2.284796E-4,6.632307E-4,7.907709E-5,3.959056E-9,1.310002E-9,7.93077E-4,5.30442E-4,9.312664E-5,0.006439003,4.553204E-7,9.736379E-4,1.014556E-4,1.842194E-4,3.286284E-7,2.08671E-6,0.003174637,4.563572E-5,1.486152E-8,5.006555E-5,9.157042E-6,1.637107E-4,0.04346462,3.568334E-4,4.859187E-4,2.823247E-6,0.004692259,2.258394E-7,5.616326E-5,6.936767E-4,6.334828E-5
0.1424479,896.2515,8.654383E-7,0.001013521,1.085928E-6,0.162455,1.776938E-5,0.03262906,0.7023734,6.113167E-4,1.301598E-4,0.02287669,0.01387019,9.911452E-4,6.120564E-7,1.78433E-4,1.972135E-8,1.695855E-5,2.163729E-4,6.772935E-4,8.817817E-5,4.896437E-9,1.619616E-9,8.17886E-4,5.094209E-4,1.151318E-4,0.006606096,5.349351E-7,0.001000584,1.048832E-4,1.902021E-4,3.92101E-7,2.271878E-6,0.003285099,4.917047E-5,1.396486E-8,5.186168E-5,7.830674E-6,1.679369E-4,0.04244321,3.910976E-4,4.059693E-4,2.591988E-6,0.004870261,1.656782E-7,4.83306E-5,7.160669E-4,6.486259E-5
0.1425781,902.4858,9.151336E-7,0.001016916,1.157975E-6,0.1618603,1.860032E-5,0.03293633,0.7024178,6.172704E-4,1.301949E-4,0.02315679,0.01408274,9.997016E-4,6.592525E-7,1.807995E-4,2.106079E-8,1.694552E-5,2.100608E-4,6.843542E-4,9.299818E-5,5.441228E-9,1.797591E-9,8.3036E-4,4.967799E-4,1.271018E-4,0.006690468,5.795648E-7,0.001014262,1.066027E-4,1.932064E-4,4.281729E-7,2.344503E-6,0.003341189,5.100304E-5,1.353329E-8,5.277737E-5,7.170386E-6,1.700229E-4,0.04192026,4.066746E-4,3.692195E-4,2.469379E-6,0.004955777,1.411162E-7,4.450777E-5,7.265228E-4,6.550816E-5
0.1427083,908.7477,9.678014E-7,0.001020314,1.234713E-6,0.1612632,1.94624E-5,0.03324504,0.7024683,6.228647E-4,1.301955E-4,0.02343924,0.01429769,0.001008165,7.099464E-7,1.831682E-4,2.249106E-8,1.691639E-5,2.035952E-4,6.914323E-4,9.800075E-5,6.041861E-9,1.99248E-9,8.428701E-4,4.828104E-4,1.39681E-4,0.006775363,6.27671E-7,0.00102808,1.083244E-4,1.962182E-4,4.673798E-7,2.402226E-6,0.003397831,5.287907E-5,1.311271E-8,5.370496E-5,6.519789E-6,1.720896E-4,0.04138911,4.211205E-4,3.347775E-4,2.344302E-6,0.005038801,1.198725E-7,4.077334E-5,7.364627E-4,6.607371E-5
0.1428385,915.037,1.023629E-6,0.001023714,1.316445E-6,0.1606636,2.035709E-5,0.03355521,0.7025249,6.280873E-4,1.301609E-4,0.02372405,0.01451505,0.001016529,7.644017E-7,1.855377E-4,2.401896E-8,1.68712E-5,1.969973E-4,6.985256E-4,1.03188E-4,6.70374E-9,2.205747E-9,8.554051E-4,4.67634E-4,1.528223E-4,0.00686075,6.795197E-7,0.001042038,1.100464E-4,1.992366E-4,5.099749E-7,2.443955E-6,0.003454996,5.479822E-5,1.2703E-8,5.464452E-5,5.88622E-6,1.74136E-4,0.04084985,4.343835E-4,3.027093E-4,2.218352E-6,0.005119207,1.0157E-7,3.715071E-5,7.458734E-4,6.655487E-5
0.1429687,921.3535,1.082814E-6,0.001027116,1.403493E-6,0.1600616,2.128596E-5,0.0338668,0.7025876,6.329276E-4,1.300907E-4,0.02401123,0.01473484,0.001024789,8.229013E-7,1.879066E-4,2.565181E-8,1.681007E-5,1.902889E-4,7.056317E-4,1.085619E-4,7.432784E-9,2.438951E-9,8.679528E-4,4.513888E-4,1.664716E-4,0.006946594,7.353978E-7,0.001056137,1.117668E-4,2.022608E-4,5.562291E-7,2.469053E-6,0.003512654,5.676007E-5,1.230407E-8,5.559614E-5,5.276388E-6,1.761611E-4,0.04030257,4.464351E-4,2.730288E-4,2.092935E-6,0.005196891,8.586447E-8,3.366135E-5,7.547448E-4,6.694789E-5
0.143099,927.697,1.145568E-6,0.00103052,1.496198E-6,0.159457,2.22507E-5,0.03417983,0.7026564,6.373766E-4,1.299842E-4,0.02430078,0.01495706,0.001032938,8.857494E-7,1.902734E-4,2.739751E-8,1.673319E-5,1.834925E-4,7.127478E-4,1.141244E-4,8.235475E-9,2.693774E-9,8.805005E-4,4.342263E-4,1.805688E-4,0.007032858,7.956145E-7,0.001070378,1.134835E-4,2.052904E-4,6.064324E-7,2.477371E-6,0.003570767,5.876415E-5,1.191588E-8,5.655988E-5,4.696167E-6,1.781637E-4,0.03974738,4.572659E-4,2.45706E-4,1.969254E-6,0.005271761,7.243874E-8,3.032439E-5,7.630697E-4,6.724974E-5
0.1432292,934.0671,1.212113E-6,0.001033926,1.594923E-6,0.1588498,2.325314E-5,0.03449427,0.7027314,6.414274E-4,1.298409E-4,0.02459271,0.01518174,0.001040971,9.532725E-7,1.926366E-4,2.926464E-8,1.664084E-5,1.76631E-4,7.198714E-4,1.19877E-4,9.118913E-9,2.972042E-9,8.930346E-4,4.163077E-4,1.95049E-4,0.007119501,8.60503E-7,0.001084763,1.151942E-4,2.083253E-4,6.608941E-7,2.469257E-6,0.003629297,6.080993E-5,1.153836E-8,5.753584E-5,4.150438E-6,1.801431E-4,0.03918442,4.668817E-4,2.206745E-4,1.848311E-6,0.00534374,6.100144E-8,2.715639E-5,7.708434E-4,6.745821E-5
0.1433594,940.4637,1.282682E-6,0.001037332,1.700051E-6,0.1582399,2.429519E-5,0.03481012,0.7028127,6.450746E-4,1.296605E-4,0.02488701,0.01540888,0.001048881,1.025821E-6,1.949945E-4,3.126253E-8,1.653335E-5,1.697279E-4,7.269997E-4,1.258215E-4,1.009088E-8,3.275756E-9,9.055407E-4,3.978006E-4,2.098435E-4,0.00720648,9.30422E-7,0.001099292,1.168968E-4,2.113658E-4,7.19944E-7,2.445537E-6,0.0036882,6.289679E-5,1.117147E-8,5.852407E-5,3.642974E-6,1.820983E-4,0.03861382,4.752997E-4,1.978392E-4,1.730898E-6,0.005412766,5.128635E-8,2.417109E-5,7.780635E-4,6.757189E-5
0.1434896,946.8864,1.357524E-6,0.001040738,1.81199E-6,0.1576274,2.537891E-5,0.03512737,0.7029001,6.483143E-4,1.294424E-4,0.02518369,0.01563851,0.001056662,1.10377E-6,1.973455E-4,3.340138E-8,1.641114E-5,1.628065E-4,7.341296E-4,1.319594E-4,1.115993E-8,3.607139E-9,9.180037E-4,3.788752E-4,2.248815E-4,0.007293749,1.005758E-6,0.001113968,1.185888E-4,2.144124E-4,7.839333E-7,2.407467E-6,0.003747427,6.502407E-5,1.081515E-8,5.952467E-5,3.176385E-6,1.840283E-4,0.03803574,4.82547E-4,1.770813E-4,1.617596E-6,0.005478789,4.304861E-8,2.137926E-5,7.847298E-4,6.759028E-5
0.14375,959.8091,1.520782E-6,0.001047551,2.057549E-6,0.1563943,2.767759E-5,0.03576603,0.7030935,6.53567E-4,1.288926E-4,0.0257842,0.01610524,0.001071822,1.277043E-6,2.020218E-4,3.813497E-8,1.612405E-5,1.489792E-4,7.483852E-4,1.448181E-4,1.361662E-8,4.360409E-9,9.427533E-4,3.402791E-4,2.554702E-4,0.007469008,1.173887E-6,0.001143759,1.219335E-4,2.205267E-4,9.278171E-7,2.293235E-6,0.003866691,6.939743E-5,1.013372E-8,6.156312E-5,2.369867E-6,1.878108E-4,0.0368577,4.936625E-4,1.413423E-4,1.405572E-6,0.005601736,3.027921E-8,1.639777E-5,7.964102E-4,6.734297E-5
0.1440104,972.8322,1.704395E-6,0.001054358,2.335686E-6,0.1551499,3.016938E-5,0.03641012,0.7033112,6.571888E-4,1.28189E-4,0.02639418,0.016582,0.001086396,1.476783E-6,2.066501E-4,4.356592E-8,1.578481E-5,1.353534E-4,7.626086E-4,1.584621E-4,1.657963E-8,5.253621E-9,9.671352E-4,3.019282E-4,2.861858E-4,0.007644797,1.368757E-6,0.001174144,1.252051E-4,2.266804E-4,1.096073E-6,2.143918E-6,0.003986551,7.392167E-5,9.493802E-9,6.365155E-5,1.729862E-6,1.914843E-4,0.03565237,5.004547E-4,1.123025E-4,1.213601E-6,0.005712539,2.121E-8,1.223111E-5,8.059499E-4,6.673399E-5
0.1442708,985.9531,1.910823E-6,0.001061155,2.650554E-6,0.1538939,3.287448E-5,0.03705953,0.7035531,6.592003E-4,1.273299E-4,0.02701361,0.01706889,0.001100337,1.706817E-6,2.112155E-4,4.980219E-8,1.539871E-5,1.220998E-4,7.767712E-4,1.729004E-4,2.014806E-8,6.310787E-9,9.910053E-4,2.648934E-4,3.165041E-4,0.00782064,1.594423E-6,0.001205133,1.283807E-4,2.328894E-4,1.292301E-6,1.976276E-6,0.004106446,7.858927E-5,8.89469E-9,6.57906E-5,1.241556E-6,1.950432E-4,0.03442158,5.031603E-4,8.890436E-5,1.042191E-6,0.005811181,1.481796E-8,8.85762E-6,8.13403E-4,6.578996E-5
0.1445313,999.1685,2.142748E-6,0.001067936,3.006762E-6,0.1526259,3.581463E-5,0.03771415,0.7038188,6.596417E-4,1.26314E-4,0.02764248,0.01756601,0.001113596,1.9714E-6,2.157025E-4,5.696792E-8,1.497164E-5,1.093726E-4,7.908422E-4,1.881404E-4,2.444011E-8,7.560144E-9,0.00101421,2.300222E-4,3.459507E-4,0.00799601,1.855464E-6,0.001236733,1.314361E-4,2.391728E-4,1.520499E-6,1.805515E-6,0.004225731,8.339186E-5,8.335373E-9,6.798098E-5,8.81596E-7,1.984823E-4,0.03316739,5.020088E-4,7.016348E-5,8.906705E-7,0.00589777,1.03318E-8,6.217342E-6,8.188397E-4,6.454801E-5
0.1447917,1012.475,2.40308E-6,0.001074693,3.409413E-6,0.1513459,3.901304E-5,0.03837384,0.7041079,6.585712E-4,1.251409E-4,0.02828073,0.01807346,0.001126124,2.275218E-6,2.200951E-4,6.520507E-8,1.450989E-5,9.730488E-5,8.047882E-4,2.041871E-4,2.959646E-8,9.034663E-9,0.001036589,1.979118E-4,3.741102E-4,0.008170326,2.157013E-6,0.001268956,1.343457E-4,2.455515E-4,1.785066E-6,1.643235E-6,0.00434368,8.832021E-5,7.814545E-9,7.022341E-5,6.235288E-7,2.017969E-4,0.03189219,4.972205E-4,5.521993E-5,7.577697E-7,0.005972518,7.19211E-9,4.222207E-6,8.223423E-4,6.305242E-5
0.1450521,1025.869,2.69495E-6,0.001081421,3.864139E-6,0.1500534,4.249426E-5,0.03903845,0.7044197,6.560629E-4,1.23811E-4,0.0289283,0.01859131,0.001137875,2.623389E-6,2.243763E-4,7.467594E-8,1.401992E-5,8.600429E-5,8.185734E-4,2.210416E-4,3.578407E-8,1.077289E-8,0.001057973,1.689141E-4,4.006264E-4,0.00834295,2.504777E-6,0.001301809,1.370832E-4,2.520462E-4,2.090816E-6,1.496618E-6,0.004459482,9.336431E-5,7.330609E-9,7.251866E-5,4.420163E-7,2.049826E-4,0.03059865,4.890233E-4,4.334668E-5,6.419426E-7,0.006035724,4.999218E-9,2.767651E-6,8.240018E-4,6.135089E-5
0.1453125,1039.346,3.021705E-6,0.00108811,4.377136E-6,0.1487485,4.628419E-5,0.03970781,0.7047534,6.522046E-4,1.223254E-4,0.02958508,0.01911965,0.001148806,3.021455E-6,2.285286E-4,8.556833E-8,1.350816E-5,7.555098E-5,8.321595E-4,2.387E-4,4.320066E-8,1.282078E-8,0.001078189,1.431649E-4,4.25195E-4,0.008513188,2.905062E-6,0.001335301,1.396214E-4,2.586753E-4,2.442963E-6,1.368814E-6,0.004572248,9.851334E-5,6.8817E-9,7.486751E-5,3.151712E-7,2.080355E-4,0.02928975,4.776724E-4,3.393784E-5,5.414975E-7,0.006087759,3.468123E-9,1.743888E-6,8.239156E-4,5.949094E-5
0.1458333,1066.533,3.790142E-6,0.001101348,5.597662E-6,0.1461008,5.486824E-5,0.04106015,0.705483,6.407497E-4,1.188942E-4,0.03092581,0.02020786,0.00116809,3.984496E-6,2.363939E-4,1.12279E-7,1.243803E-5,5.732996E-5,8.586141E-4,2.763882E-4,6.240338E-8,1.80196E-8,0.001114599,1.012612E-4,4.677318E-4,0.008844278,3.883276E-6,0.001404221,1.440207E-4,2.723798E-4,3.302679E-6,1.171161E-6,0.004785847,1.090905E-4,6.079982E-9,7.972797E-5,1.696077E-7,2.137336E-4,0.02663589,4.466539E-4,2.066418E-5,3.808373E-7,0.006159753,1.667766E-9,6.666277E-7,8.188342E-4,5.543084E-5
0.1460937,1080.231,4.243481E-6,0.001107864,6.32826E-6,0.1447576,5.974941E-5,0.04174241,0.7058746,6.334882E-4,1.169585E-4,0.03160918,0.02076775,0.001176341,4.566762E-6,2.400521E-4,1.286913E-7,1.189567E-5,4.958278E-5,8.713498E-4,2.963414E-4,7.49849E-8,2.131936E-8,0.001130274,8.450957E-5,4.850777E-4,0.009002646,4.482093E-6,0.001439662,1.458079E-4,2.794702E-4,3.828023E-6,1.093059E-6,0.004883648,1.144791E-4,5.72291E-9,8.224147E-5,1.258944E-7,2.163717E-4,0.02530207,4.278979E-4,1.607031E-5,3.175331E-7,0.006181476,1.152862E-9,3.823473E-7,8.141953E-4,5.332825E-5
0.1463542,1093.992,4.746877E-6,0.0011143,7.148226E-6,0.1434015,6.505621E-5,0.0424285,0.7062827,6.253147E-4,1.148794E-4,0.03230106,0.02133831,0.001183625,5.223185E-6,2.435063E-4,1.474522E-7,1.135314E-5,4.272702E-5,8.837072E-4,3.169975E-4,8.99301E-8,2.517244E-8,0.001144068,7.029165E-5,4.996158E-4,0.009155279,5.162933E-6,0.001475768,1.472929E-4,2.867191E-4,4.423889E-6,1.026527E-6,0.004974296,1.199211E-4,5.392053E-9,8.481212E-5,9.486636E-8,2.18864E-4,0.0239677,4.074257E-4,1.247494E-5,2.63851E-7,0.006193992,7.9703E-10,2.129811E-7,8.082268E-4,5.120202E-5
0.1466146,1107.813,5.304481E-6,0.001120645,8.067184E-6,0.1420322,7.082173E-5,0.04311812,0.7067055,6.16348E-4,1.126616E-4,0.03300119,0.02191954,0.001189917,5.960171E-6,2.46737E-4,1.688658E-7,1.081458E-5,3.671718E-5,8.95635E-4,3.38302E-4,1.076576E-7,2.966506E-8,0.001155807,5.829688E-5,5.112042E-4,0.009301214,5.934381E-6,0.00151254,1.484536E-4,2.941181E-4,5.09702E-6,9.690894E-7,0.005056697,1.254018E-4,5.085126E-9,8.744088E-5,7.235702E-8,2.212078E-4,0.02263713,3.856551E-4,9.666194E-6,2.184997E-7,0.00619784,5.506802E-10,1.158825E-7,8.01029E-4,4.907147E-5
0.146875,1121.687,5.920509E-6,0.001126885,9.095573E-6,0.1406498,7.708097E-5,0.04381094,0.7071411,6.067058E-4,1.103109E-4,0.03370926,0.02251145,0.001195191,6.783985E-6,2.497243E-4,1.932576E-7,1.028347E-5,3.149347E-5,9.070799E-4,3.601864E-4,1.286471E-7,3.489221E-8,0.001165327,4.822667E-5,5.1973E-4,0.009439453,6.805249E-6,0.00154998,1.492709E-4,3.016528E-4,5.85429E-6,9.18728E-7,0.005129768,1.309054E-4,4.79996E-9,9.012871E-5,5.574696E-8,2.234007E-4,0.0213149,3.629971E-4,7.4775E-6,1.803665E-7,0.006193555,3.802923E-10,6.213034E-8,7.926993E-4,4.695073E-5
0.1471354,1135.609,6.599208E-6,0.001133005,1.02447E-5,0.1392541,8.387099E-5,0.04450662,0.7075875,5.965026E-4,1.078337E-4,0.03442492,0.02311401,0.001199431,7.70061E-6,2.524489E-4,2.209772E-7,9.762728E-6,2.698647E-5,9.179863E-4,3.825675E-4,1.534483E-7,4.095959E-8,0.001172472,3.980496E-5,5.251154E-4,0.009568967,7.784446E-6,0.001588086,1.497291E-4,3.093027E-4,6.702622E-6,8.739467E-7,0.005192458,1.364149E-4,4.534519E-9,9.287657E-5,4.332141E-8,2.254403E-4,0.02000574,3.398419E-4,5.776053E-6,1.484476E-7,0.006181668,2.625557E-10,3.322459E-8,7.833307E-4,4.485005E-5
0.1473958,1149.572,7.344807E-6,0.001138993,1.152677E-5,0.1378452,9.123104E-5,0.04520479,0.7080424,5.858475E-4,1.05237E-4,0.03514779,0.0237272,0.001202622,8.715568E-6,2.548913E-4,2.52399E-7,9.25469E-6,2.312153E-5,9.282968E-4,4.053472E-4,1.826895E-7,4.798478E-8,0.0011771,3.278342E-5,5.273242E-4,0.00968871,8.880828E-6,0.001626851,1.498165E-4,3.170418E-4,7.648887E-6,8.336928E-7,0.005243772,1.41912E-4,4.28692E-9,9.568532E-5,3.392242E-8,2.273244E-4,0.01871444,3.16545E-4,4.456245E-6,1.21843E-7,0.00616269,1.81261E-10,1.797638E-8,7.730116E-4,4.277691E-5
0.1476562,1163.572,8.161476E-6,0.001144833,1.295497E-5,0.1364229,9.920264E-5,0.04590505,0.7085035,5.74843E-4,1.025286E-4,0.03587742,0.02435095,0.001204754,9.833736E-6,2.570329E-4,2.87924E-7,8.761217E-6,1.982253E-5,9.379529E-4,4.284132E-4,2.170873E-7,5.609879E-8,0.001179084,2.694241E-5,5.263672E-4,0.009797628,1.010301E-5,0.001666266,1.495262E-4,3.248389E-4,8.6998E-6,7.972465E-7,0.005282784,1.473767E-4,4.055449E-9,9.855575E-5,2.674668E-8,2.290511E-4,0.01744587,2.934179E-4,3.434416E-6,9.975395E-8,0.006137113,1.251561E-10,9.961512E-9,7.618253E-4,4.07369E-5
0.1479167,1177.6,9.053281E-6,0.00115051,1.454347E-5,0.1349873,1.078296E-4,0.04660698,0.7089686,5.635834E-4,9.971683E-5,0.03661334,0.02498521,0.00120582,1.105914E-5,2.588555E-4,3.27986E-7,8.283739E-6,1.701503E-5,9.468948E-4,4.516398E-4,2.574569E-7,6.545037E-8,0.001178318,2.208869E-5,5.223061E-4,0.009894672,1.145916E-5,0.001706318,1.488559E-4,3.326576E-4,9.861801E-6,7.641185E-7,0.005308664,1.527877E-4,3.838554E-9,1.014885E-4,2.121772E-8,2.306186E-4,0.01620483,2.707234E-4,2.644437E-6,8.147419E-8,0.006105402,8.642482E-11,5.641694E-9,7.4985E-4,3.873445E-5
0.1484375,1205.725,1.107334E-5,0.001161335,1.824548E-5,0.1320764,1.271814E-4,0.04801451,0.7099038,5.405563E-4,9.3811E-5,0.03810243,0.02628492,0.001204765,1.383929E-5,2.614963E-4,4.23143E-7,7.379837E-6,1.265825E-5,9.624634E-4,4.981631E-4,3.588101E-7,8.839508E-8,0.001168308,1.481566E-5,5.052477E-4,0.01005017,1.45944E-5,0.001788262,1.463877E-4,3.48237E-4,1.253605E-5,7.068063E-7,0.005318997,1.633782E-4,3.443617E-9,1.075413E-4,1.363308E-8,2.332729E-4,0.01381919,2.272904E-4,1.563521E-6,5.397066E-8,0.006024962,4.127616E-11,2.226171E-9,7.237605E-4,3.485274E-5
0.1489583,1233.882,1.34378E-5,0.00117134,2.277731E-5,0.1291142,1.497129E-4,0.04942334,0.7108292,5.174129E-4,8.760837E-5,0.03960984,0.02762509,0.001199528,1.706868E-5,2.626897E-4,5.41546E-7,6.547474E-6,9.509552E-6,9.744939E-4,5.43596E-4,4.956115E-7,1.182364E-7,0.001146729,9.854272E-6,4.778215E-4,0.01014696,1.83336E-5,0.00187241,1.425204E-4,3.633678E-4,1.57158E-5,6.603672E-7,0.005270573,1.73455E-4,3.092266E-9,1.138401E-4,8.978933E-9,2.352863E-4,0.01159348,1.875392E-4,9.215935E-7,3.544228E-8,0.005925438,1.974365E-11,9.581606E-10,6.954031E-4,3.115547E-5
0.1494792,1262.012,1.617137E-5,0.00118042,2.828941E-5,0.1261029,1.758466E-4,0.0508296,0.7117287,4.945453E-4,8.119242E-5,0.04113036,0.02900477,0.001190194,2.073686E-5,2.623423E-4,6.866747E-7,5.787317E-6,7.218063E-6,9.825377E-4,5.866878E-4,6.778205E-7,1.565096E-7,0.001113644,6.50772E-6,4.421444E-4,0.01017844,2.269498E-5,0.001958388,1.374177E-4,3.776266E-4,1.942933E-5,6.242073E-7,0.00516169,1.827728E-4,2.777104E-9,1.203753E-4,6.072429E-9,2.366518E-4,0.009556753,1.520759E-4,5.41385E-7,2.306996E-8,0.005809517,9.459738E-12,4.34884E-10,6.652325E-4,2.766122E-5
0.15,1290.046,1.929402E-5,0.001188481,3.495143E-5,0.1230459,2.060292E-4,0.05222927,0.7125884,4.721874E-4,7.465111E-5,0.04265824,0.03042286,0.001176896,2.480794E-5,2.603927E-4,8.617722E-7,5.09769E-6,5.530084E-6,9.861907E-4,6.262143E-4,9.172918E-7,2.049E-7,0.00106958,4.270975E-6,4.007466E-4,0.01013963,2.766132E-5,0.002045655,1.313016E-4,3.905627E-4,2.368891E-5,5.975958E-7,0.00499333,1.910514E-4,2.492008E-9,1.271246E-4,4.219601E-9,2.373652E-4,0.007731058,1.211239E-4,3.166578E-7,1.487244E-8,0.005679494,4.536081E-12,2.03108E-10,6.336503E-4,2.438514E-5
0.1505208,1317.912,2.282059E-5,0.001195444,4.295283E-5,0.1199479,2.407241E-4,0.05361831,0.7133974,4.504347E-4,6.807453E-5,0.04418727,0.03187813,0.001159805,2.922058E-5,2.568176E-4,1.069558E-6,4.475363E-6,4.269628E-6,9.85115E-4,6.610645E-4,1.227746E-6,2.651806E-7,0.00101552,2.788427E-6,3.562738E-4,0.0100276,3.317252E-5,0.00213346,1.244279E-4,4.017261E-4,2.848806E-5,5.792418E-7,0.00476924,1.979846E-4,2.231888E-9,1.340477E-4,3.010248E-9,2.374245E-4,0.006129954,9.466445E-5,1.841755E-7,9.484815E-9,0.005537329,2.174281E-12,9.637062E-11,6.010166E-4,2.133899E-5
0.1510417,1345.535,2.676072E-5,0.001201251,5.250281E-5,0.1168148,2.804015E-4,0.05499267,0.7141479,4.292739E-4,6.155233E-5,0.04571088,0.03336929,0.001139123,3.389011E-5,2.516349E-4,1.311932E-6,3.916157E-6,3.316652E-6,9.790599E-4,6.903093E-4,1.624614E-6,3.391351E-7,9.528557E-4,1.813368E-6,3.112048E-4,0.009841837,3.912133E-5,0.002220811,1.170594E-4,4.106982E-4,3.37998E-5,5.669795E-7,0.004495797,2.032574E-4,1.992586E-9,1.410814E-4,2.198239E-9,2.368298E-4,0.004757838,7.251614E-5,1.063654E-7,5.976039E-9,0.005384709,1.040391E-12,4.615129E-11,5.676588E-4,1.853093E-5
0.1515625,1372.832,3.111885E-5,0.001205861,6.382942E-5,0.113654,3.255271E-4,0.05634843,0.7148359,4.086179E-4,5.517097E-5,0.04722223,0.034895,0.001115074,3.871287E-5,2.449047E-4,1.589678E-6,3.415414E-6,2.588905E-6,9.678774E-4,7.132434E-4,2.124707E-6,4.284632E-7,8.832985E-4,1.176531E-6,2.676292E-4,0.009584361,4.535403E-5,0.00230646,1.094419E-4,4.171204E-4,3.957618E-5,5.576985E-7,0.004181624,2.065715E-4,1.770864E-9,1.481338E-4,1.634599E-9,2.355834E-4,0.003610105,5.437923E-5,6.090146E-8,3.714714E-9,0.005223108,4.962503E-13,2.221652E-11,5.338795E-4,1.596545E-5
