TITLE="Graphics"
VARIABLES= "x", "T_CH", "Y_h_CH","Y_h2_CH","Y_o_CH","Y_o2_CH","Y_oh_CH","Y_h2o_CH","Y_n2_CH","Y_ho2_CH","Y_h2o2_CH","Y_co_CH","Y_co2_CH","Y_ch2o_CH","Y_hco_CH","Y_ch3oh_CH","Y_ch2oh_CH","Y_ch3o_CH","Y_ch3o2_CH","Y_ch4_CH","Y_ch3_CH","Y_ch2_CH","Y_ch2(s)_CH","Y_c2h6_CH","Y_c2h5o2_CH","Y_c2h5_CH","Y_c2h4_CH","Y_c2h3_CH","Y_c2h2_CH","Y_ch2cho_CH","Y_ch2co_CH","Y_hcco_CH","Y_nc3h7_CH","Y_c3h6_CH","Y_c3h5-a_CH","Y_c3h5o_CH","Y_c3h4-a_CH","Y_nc3h7o2_CH","Y_c2h3cho_CH","Y_nc7h16_CH","Y_c7h15_CH","Y_c7h15o2_CH","Y_c7h14ooh_CH","Y_c7h14_CH","Y_c7h14ooho2_CH","Y_nc7ket_CH","Y_c7h14o_CH","Y_nc3h7cho_CH"
0.1514974,1368.458,8.165936E-4,0.0155757,1.085571E-4,0.09877253,5.235297E-4,0.08532941,0.7073228,3.453737E-4,4.556699E-5,0.04592433,0.02236433,0.001022981,3.567886E-5,2.104597E-4,1.352551E-6,3.023636E-6,1.530143E-6,0.001603181,0.001262869,3.878102E-6,7.957693E-7,7.877329E-4,5.483733E-7,2.510843E-4,0.009236296,4.48017E-5,0.002338927,7.031368E-5,2.733491E-4,2.56906E-5,3.44671E-7,0.002715764,1.385691E-4,8.740894E-10,1.01404E-4,6.068061E-10,1.194795E-4,9.966036E-4,1.495566E-5,1.323603E-8,7.969731E-10,0.001475024,8.939224E-14,4.436643E-12,1.287159E-4,5.943015E-6
0.1515625,1371.805,8.314397E-4,0.01557868,1.111817E-4,0.09841288,5.331227E-4,0.08556254,0.7072482,3.4317E-4,4.491754E-5,0.04609425,0.02248167,0.001019819,3.623452E-5,2.09615E-4,1.383729E-6,2.971301E-6,1.48392E-6,0.001599897,0.001266787,4.005489E-6,8.18326E-7,7.79516E-4,5.195066E-7,2.461178E-4,0.009198327,4.557383E-5,0.002348908,6.969427E-5,2.736945E-4,2.617363E-5,3.437338E-7,0.002688277,1.387088E-4,8.608259E-10,1.019646E-4,5.850219E-10,1.193512E-4,9.61079E-4,1.440326E-5,1.233785E-8,7.502748E-10,0.001468771,8.149285E-14,4.050814E-12,1.276516E-4,5.827206E-6
0.1516927,1378.478,8.616282E-4,0.01558401,1.165931E-4,0.09769411,5.527457E-4,0.08602751,0.7071016,3.387818E-4,4.362836E-5,0.04643327,0.02271732,0.001013373,3.734676E-5,2.078705E-4,1.447413E-6,2.86888E-6,1.395923E-6,0.001592948,0.001274058,4.270526E-6,8.648752E-7,7.629012E-4,4.663183E-7,2.363337E-4,0.009119529,4.712079E-5,0.00236871,6.845571E-5,2.743002E-4,2.715117E-5,3.418278E-7,0.002632478,1.389192E-4,8.346679E-10,1.030814E-4,5.440483E-10,1.190805E-4,8.927887E-4,1.334502E-5,1.071537E-8,6.644823E-10,0.001456184,6.77174E-14,3.379308E-12,1.255245E-4,5.600179E-6
0.1517578,1381.805,8.7697E-4,0.01558635,1.193826E-4,0.09733502,5.627796E-4,0.08625931,0.7070296,3.365966E-4,4.298897E-5,0.04660231,0.02283563,0.001010091,3.79027E-5,2.069714E-4,1.479911E-6,2.818769E-6,1.353996E-6,0.001589284,0.001277409,4.408356E-6,8.888799E-7,7.545138E-4,4.417713E-7,2.315222E-4,0.009078736,4.789437E-5,0.002378521,6.783721E-5,2.745599E-4,2.764537E-5,3.408456E-7,0.002604209,1.389893E-4,8.217683E-10,1.03637E-4,5.247487E-10,1.18938E-4,8.599869E-4,1.283836E-5,9.983286E-9,6.250988E-10,0.001449852,6.171857E-14,3.085557E-12,1.24462E-4,5.488944E-6
0.1518229,1385.124,8.924766E-4,0.01558848,1.222289E-4,0.09697614,5.729631E-4,0.08649064,0.7069584,3.344171E-4,4.235316E-5,0.04677104,0.02295427,0.00100677,3.84583E-5,2.060547E-4,1.512843E-6,2.769384E-6,1.313405E-6,0.001585493,0.00128057,4.549793E-6,9.133762E-7,7.460764E-4,4.185218E-7,2.267662E-4,0.009037025,4.866761E-5,0.002388269,6.721945E-5,2.747905E-4,2.814307E-5,3.398393E-7,0.002575707,1.390358E-4,8.089867E-10,1.041904E-4,5.061962E-10,1.187909E-4,8.28074E-4,1.234651E-5,9.299693E-9,5.879107E-10,0.001443495,5.62477E-14,2.817446E-12,1.234004E-4,5.37923E-6
0.151888,1388.436,9.081476E-4,0.01559039,1.251328E-4,0.09661749,5.832974E-4,0.0867215,0.7068881,3.32243E-4,4.172104E-5,0.04693944,0.02307322,0.001003411,3.901334E-5,2.051206E-4,1.546204E-6,2.720714E-6,1.274104E-6,0.001581576,0.00128354,4.694898E-6,9.383677E-7,7.375925E-4,3.965023E-7,2.220676E-4,0.008994409,4.944007E-5,0.00239795,6.660261E-5,2.749919E-4,2.864418E-5,3.388043E-7,0.002546985,1.390583E-4,7.963214E-10,1.047416E-4,4.883511E-10,1.18639E-4,7.970385E-4,1.186919E-5,8.661421E-9,5.527999E-10,0.001437113,5.125752E-14,2.572691E-12,1.223398E-4,5.271029E-6
0.1519531,1391.741,9.239827E-4,0.0155921,1.280953E-4,0.09625907,5.93784E-4,0.08695187,0.7068185,3.300742E-4,4.109271E-5,0.0471075,0.02319249,0.001000013,3.956761E-5,2.041693E-4,1.579991E-6,2.672753E-6,1.236049E-6,0.001577534,0.001286319,4.843732E-6,9.638584E-7,7.290655E-4,3.75649E-7,2.174279E-4,0.008950902,5.021132E-5,0.00240756,6.59869E-5,2.751637E-4,2.914858E-5,3.37736E-7,0.002518059,1.390567E-4,7.837713E-10,1.052903E-4,4.711772E-10,1.184824E-4,7.66869E-4,1.140617E-5,8.065544E-9,5.196572E-10,0.001430707,4.670598E-14,2.349225E-12,1.212802E-4,5.164338E-6
0.1520182,1395.038,9.399814E-4,0.01559358,1.311171E-4,0.09590088,6.044239E-4,0.08718175,0.7067498,3.279103E-4,4.046828E-5,0.0472752,0.02331208,9.965774E-4,4.012088E-5,2.03201E-4,1.614198E-6,2.625492E-6,1.199197E-6,0.001573366,0.001288906,4.996354E-6,9.898517E-7,7.20499E-4,3.55901E-7,2.128486E-4,0.008906517,5.098092E-5,0.002417096,6.537249E-5,2.753059E-4,2.965615E-5,3.366301E-7,0.002488941,1.390309E-4,7.713349E-10,1.058363E-4,4.54641E-10,1.183211E-4,7.375534E-4,1.095719E-5,7.509322E-9,4.883792E-10,0.001424278,4.255474E-14,2.145172E-12,1.202218E-4,5.059151E-6
0.1520833,1398.328,9.561435E-4,0.01559485,1.341992E-4,0.09554296,6.152185E-4,0.08741113,0.7066819,3.257512E-4,3.984784E-5,0.04744253,0.02343199,9.931044E-4,4.067294E-5,2.02216E-4,1.648821E-6,2.578921E-6,1.163508E-6,0.001569073,0.0012913,5.152826E-6,1.016351E-6,7.118964E-4,3.372006E-7,2.083311E-4,0.008861269,5.174843E-5,0.002426555,6.475957E-5,2.754183E-4,3.016677E-5,3.35482E-7,0.002459647,1.389807E-4,7.590113E-10,1.063793E-4,4.387113E-10,1.181551E-4,7.090795E-4,1.052198E-5,6.990188E-9,4.588674E-10,0.001417827,3.876884E-14,1.958829E-12,1.191648E-4,4.955462E-6
0.1521484,1401.61,9.724685E-4,0.01559591,1.373426E-4,0.09518529,6.261688E-4,0.08763999,0.7066148,3.235965E-4,3.923149E-5,0.04760949,0.02355221,9.895946E-4,4.122356E-5,2.012146E-4,1.683854E-6,2.533034E-6,1.128941E-6,0.001564656,0.001293503,5.313206E-6,1.043359E-6,7.032612E-4,3.194931E-7,2.038765E-4,0.008815173,5.251342E-5,0.002435933,6.41483E-5,2.755008E-4,3.068033E-5,3.342876E-7,0.002430191,1.38906E-4,7.467992E-10,1.069192E-4,4.233585E-10,1.179844E-4,6.814347E-4,1.010029E-5,6.50574E-9,4.310283E-10,0.001411353,3.531632E-14,1.788647E-12,1.181092E-4,4.853265E-6
0.1522135,1404.883,9.889558E-4,0.01559675,1.405479E-4,0.0948279,6.372762E-4,0.08786834,0.7065485,3.214462E-4,3.861934E-5,0.04777604,0.02367275,9.860482E-4,4.177254E-5,2.00197E-4,1.719291E-6,2.487821E-6,1.09546E-6,0.001560115,0.001295513,5.477553E-6,1.07088E-6,6.945968E-4,3.027263E-7,1.99486E-4,0.008768243,5.327543E-5,0.002445227,6.353885E-5,2.755532E-4,3.11967E-5,3.330427E-7,0.002400586,1.388066E-4,7.346977E-10,1.074557E-4,4.085553E-10,1.178091E-4,6.546065E-4,9.691851E-6,6.053725E-9,4.047729E-10,0.001404857,3.216804E-14,1.633212E-12,1.170551E-4,4.752554E-6
0.1522786,1408.149,0.001005605,0.01559738,1.438163E-4,0.0944708,6.485417E-4,0.08809615,0.706483,3.192999E-4,3.801147E-5,0.0479422,0.0237936,9.824657E-4,4.231965E-5,1.991636E-4,1.755126E-6,2.443274E-6,1.063027E-6,0.001555451,0.00129733,5.645928E-6,1.098915E-6,6.859068E-4,2.868509E-7,1.951605E-4,0.008720496,5.403402E-5,0.002454431,6.293138E-5,2.755753E-4,3.171575E-5,3.317433E-7,0.002370847,1.386823E-4,7.22706E-10,1.079885E-4,3.942756E-10,1.176291E-4,6.285817E-4,9.296412E-6,5.632035E-9,3.800172E-10,0.001398341,2.929739E-14,1.491237E-12,1.160026E-4,4.653321E-6
0.1523438,1411.407,0.001022416,0.01559779,1.471486E-4,0.094114,6.599666E-4,0.08832341,0.7064182,3.171575E-4,3.740797E-5,0.04810793,0.02391476,9.788477E-4,4.286467E-5,1.981145E-4,1.791352E-6,2.399386E-6,1.031608E-6,0.001550665,0.001298955,5.818386E-6,1.127467E-6,6.771946E-4,2.718199E-7,1.90901E-4,0.008671946,5.478874E-5,0.002463544,6.232602E-5,2.755673E-4,3.223736E-5,3.303853E-7,0.002340989,1.385333E-4,7.108233E-10,1.085175E-4,3.804953E-10,1.174445E-4,6.033471E-4,8.913706E-6,5.238698E-9,3.566804E-10,0.001391804,2.668006E-14,1.361546E-12,1.14952E-4,4.55556E-6
0.1524089,1414.656,0.001039387,0.01559799,1.505456E-4,0.0937575,6.715518E-4,0.08855013,0.7063543,3.150187E-4,3.680894E-5,0.04827323,0.02403623,9.751945E-4,4.340739E-5,1.9705E-4,1.827962E-6,2.356148E-6,1.001169E-6,0.001545757,0.001300388,5.994987E-6,1.156539E-6,6.684635E-4,2.575887E-7,1.867082E-4,0.008622611,5.553913E-5,0.00247256,6.172293E-5,2.755288E-4,3.276139E-5,3.289651E-7,0.002311025,1.383592E-4,6.990488E-10,1.090424E-4,3.671913E-10,1.172552E-4,5.788894E-4,8.54347E-6,4.871862E-9,3.346866E-10,0.001385248,2.429386E-14,1.243063E-12,1.139032E-4,4.459264E-6
0.152474,1417.896,0.001056518,0.01559797,1.540083E-4,0.09340133,6.832987E-4,0.08877629,0.7062911,3.128834E-4,3.621447E-5,0.04843809,0.02415801,9.715065E-4,4.394759E-5,1.959705E-4,1.86495E-6,2.313552E-6,9.71677E-7,0.001540728,0.001301628,6.175786E-6,1.186133E-6,6.59717E-4,2.441151E-7,1.825827E-4,0.008572506,5.628475E-5,0.002481476,6.112224E-5,2.7546E-4,3.328771E-5,3.274791E-7,0.002280969,1.381602E-4,6.873821E-10,1.095629E-4,3.543419E-10,1.170613E-4,5.551949E-4,8.185441E-6,4.529786E-9,3.139623E-10,0.001378672,2.211829E-14,1.134799E-12,1.128563E-4,4.364426E-6
0.1526042,1424.351,0.00109126,0.01559728,1.611335E-4,0.09268996,7.0728E-4,0.0892269,0.706167,3.086224E-4,3.503942E-5,0.04876643,0.02440249,9.640278E-4,4.50198E-5,1.937673E-4,1.940032E-6,2.230263E-6,9.154379E-7,0.001530309,0.001303534,6.55014E-6,1.24689E-6,6.421879E-4,2.193175E-7,1.745353E-4,0.00847004,5.776035E-5,0.002498997,5.992842E-5,2.752309E-4,3.434683E-5,3.242992E-7,0.002220624,1.37687E-4,6.6437E-10,1.105901E-4,3.299377E-10,1.166596E-4,5.100522E-4,7.505177E-6,3.913734E-9,2.760675E-10,0.001365464,1.832929E-14,9.461717E-13,1.107689E-4,4.179091E-6
0.1526693,1427.565,0.001108868,0.01559661,1.647987E-4,0.09233481,7.195176E-4,0.08945132,0.706106,3.064963E-4,3.445909E-5,0.04892987,0.02452518,9.602383E-4,4.555119E-5,1.926444E-4,1.978102E-6,2.189546E-6,8.88602E-7,0.001524922,0.001304201,6.743853E-6,1.278057E-6,6.334153E-4,2.078837E-7,1.706145E-4,0.008417731,5.848899E-5,0.00250759,5.933566E-5,2.750708E-4,3.487921E-5,3.225959E-7,0.002190377,1.37413E-4,6.530239E-10,1.11096E-4,3.183382E-10,1.16452E-4,4.885581E-4,7.182102E-6,3.636606E-9,2.587532E-10,0.001358834,1.668158E-14,8.636081E-13,1.097286E-4,4.088566E-6
0.1527344,1430.769,0.001126633,0.01559573,1.685332E-4,0.09198003,7.319209E-4,0.08967514,0.7060459,3.043729E-4,3.388363E-5,0.04909282,0.02464817,9.564159E-4,4.607921E-5,1.915078E-4,2.016517E-6,2.149442E-6,8.625952E-7,0.001519418,0.001304677,6.941982E-6,1.309752E-6,6.246407E-4,1.970603E-7,1.667626E-4,0.008364721,5.921106E-5,0.002516068,5.874576E-5,2.748802E-4,3.541332E-5,3.208142E-7,0.002160093,1.371138E-4,6.417838E-10,1.115965E-4,3.07122E-10,1.162397E-4,4.677714E-4,6.870188E-6,3.378381E-9,2.424567E-10,0.001352186,1.518031E-14,7.882206E-13,1.086908E-4,3.999465E-6
0.1527995,1433.965,0.001144556,0.01559463,1.72338E-4,0.09162562,7.44491E-4,0.08989835,0.7059864,3.02252E-4,3.331313E-5,0.04925526,0.02477146,9.52561E-4,4.660367E-5,1.903575E-4,2.055266E-6,2.109942E-6,8.373903E-7,0.001513797,0.001304964,7.14458E-6,1.341975E-6,6.158673E-4,1.868148E-7,1.629799E-4,0.008311028,5.992613E-5,0.002524425,5.815884E-5,2.746591E-4,3.594903E-5,3.189517E-7,0.002129787,1.367897E-4,6.306496E-10,1.120913E-4,2.962728E-10,1.160229E-4,4.476779E-4,6.569174E-6,3.137801E-9,2.271209E-10,0.001345523,1.381235E-14,7.193743E-13,1.076554E-4,3.91178E-6
0.1528646,1437.15,0.001162634,0.01559332,1.76214E-4,0.0912716,7.572288E-4,0.09012095,0.7059277,3.001335E-4,3.274766E-5,0.04941717,0.02489505,9.486739E-4,4.712436E-5,1.891941E-4,2.094342E-6,2.071038E-6,8.129609E-7,0.00150806,0.001305061,7.351696E-6,1.374726E-6,6.070983E-4,1.771162E-7,1.592663E-4,0.00825667,6.063375E-5,0.002532659,5.757499E-5,2.744075E-4,3.648619E-5,3.170061E-7,0.002099471,1.364406E-4,6.196209E-10,1.125802E-4,2.857759E-10,1.158015E-4,4.282633E-4,6.278802E-6,2.913701E-9,2.12693E-10,0.001338843,1.256598E-14,6.564936E-13,1.066226E-4,3.825501E-6
0.1529297,1440.327,0.001180867,0.01559178,1.801621E-4,0.09091798,7.701353E-4,0.09034292,0.7058697,2.980173E-4,3.218729E-5,0.04957855,0.02501894,9.447551E-4,4.764107E-5,1.880177E-4,2.133732E-6,2.032725E-6,7.892818E-7,0.001502209,0.00130497,7.563382E-6,1.408006E-6,5.983369E-4,1.679351E-7,1.55622E-4,0.008201665,6.13335E-5,0.002540764,5.69943E-5,2.741256E-4,3.702465E-5,3.149753E-7,0.002069158,1.360667E-4,6.086979E-10,1.130629E-4,2.756176E-10,1.155756E-4,4.095132E-4,5.998811E-6,2.704989E-9,1.991226E-10,0.001332147,1.143048E-14,5.990534E-13,1.055925E-4,3.740619E-6
0.1529948,1443.493,0.001199255,0.01559003,1.841833E-4,0.09056477,7.832113E-4,0.09056425,0.7058125,2.959033E-4,3.163207E-5,0.04973938,0.02514312,9.40805E-4,4.815361E-5,1.868288E-4,2.173428E-6,1.994994E-6,7.663284E-7,0.001496244,0.001304692,7.779684E-6,1.441815E-6,5.895863E-4,1.592438E-7,1.520468E-4,0.008146031,6.202492E-5,0.002548738,5.641686E-5,2.738134E-4,3.756427E-5,3.128578E-7,0.002038862,1.35668E-4,5.978803E-10,1.135391E-4,2.657846E-10,1.153452E-4,3.914131E-4,5.728944E-6,2.510641E-9,1.863616E-10,0.001325437,1.039599E-14,5.465725E-13,1.045653E-4,3.657124E-6
0.153125,1449.796,0.00123649,0.01558589,1.924474E-4,0.08985961,8.098747E-4,0.09100499,0.7057001,2.916811E-4,3.053732E-5,0.05005936,0.02539237,9.328124E-4,4.916557E-5,1.844141E-4,2.253703E-6,1.921258E-6,7.225262E-7,0.001483977,0.001303576,8.226272E-6,1.511018E-6,5.721265E-4,1.432496E-7,1.451031E-4,0.008032934,6.338156E-5,0.002564277,5.527192E-5,2.730984E-4,3.864652E-5,3.083579E-7,0.001978358,1.347966E-4,5.765613E-10,1.144711E-4,2.470522E-10,1.148708E-4,3.571179E-4,5.218787E-6,2.161411E-9,1.631013E-10,0.001311973,8.596446E-15,4.551452E-13,1.025194E-4,3.494263E-6
0.1531901,1452.933,0.001255334,0.01558349,1.966931E-4,0.0895077,8.234644E-4,0.09122436,0.7056449,2.895726E-4,2.999796E-5,0.05021847,0.02551742,9.287713E-4,4.966442E-5,1.831895E-4,2.294249E-6,1.885231E-6,7.016104E-7,0.001477679,0.001302741,8.456686E-6,1.546409E-6,5.634265E-4,1.358747E-7,1.417337E-4,0.007975528,6.404553E-5,0.00257183,5.470465E-5,2.72696E-4,3.918869E-5,3.059714E-7,0.001948189,1.343245E-4,5.660609E-10,1.149262E-4,2.381262E-10,1.146269E-4,3.40876E-4,4.977694E-6,2.004652E-9,1.525064E-10,0.001305221,7.814811E-15,4.151306E-13,1.01501E-4,3.414862E-6
0.1532552,1456.059,0.00127433,0.01558087,2.010155E-4,0.08915625,8.372271E-4,0.09144305,0.7055905,2.874659E-4,2.946401E-5,0.05037698,0.02564276,9.247007E-4,5.015832E-5,1.819535E-4,2.335055E-6,1.84976E-6,6.813315E-7,0.001471272,0.001301723,8.691895E-6,1.582326E-6,5.547495E-4,1.288931E-7,1.384323E-4,0.007917568,6.46995E-5,0.002579235,5.414091E-5,2.722637E-4,3.97314E-5,3.034931E-7,0.001918085,1.338281E-4,5.556664E-10,1.153736E-4,2.294818E-10,1.143785E-4,3.252264E-4,4.74572E-6,1.858805E-9,1.425552E-10,0.001298456,7.103155E-15,3.785901E-13,1.004859E-4,3.336807E-6
0.1533854,1462.279,0.001312768,0.015575,2.09893E-4,0.08845474,8.652736E-4,0.09187841,0.7054836,2.832572E-4,2.841247E-5,0.05069215,0.0258943,9.164722E-4,5.113073E-5,1.79449E-4,2.417413E-6,1.780459E-6,6.426204E-7,0.001458136,0.001299142,9.17681E-6,1.655731E-6,5.374727E-4,1.160448E-7,1.320322E-4,0.007800046,6.597628E-5,0.002593586,5.302416E-5,2.713101E-4,4.081798E-5,2.982613E-7,0.001858115,1.327635E-4,5.351952E-10,1.162446E-4,2.130027E-10,1.138685E-4,2.956587E-4,4.308354E-6,1.597057E-9,1.244476E-10,0.001284889,5.8661E-15,3.149718E-13,9.846544E-5,3.184702E-6
0.1534505,1465.373,0.001332209,0.01557173,2.144509E-4,0.08810472,8.795595E-4,0.09209503,0.7054312,2.81155E-4,2.789504E-5,0.05084878,0.02602049,9.123157E-4,5.16087E-5,1.781814E-4,2.458927E-6,1.746611E-6,6.2413E-7,0.001451411,0.001297582,9.426625E-6,1.693213E-6,5.288815E-4,1.101198E-7,1.289318E-4,0.007740543,6.659792E-5,0.00260052,5.247131E-5,2.707892E-4,4.136137E-5,2.955067E-7,0.001828284,1.321959E-4,5.251201E-10,1.166675E-4,2.051471E-10,1.136068E-4,2.816947E-4,4.102193E-6,1.47971E-9,1.162135E-10,0.001278089,5.329172E-15,2.871424E-13,9.746038E-5,3.110615E-6
0.1535156,1468.457,0.001351796,0.01556825,2.190892E-4,0.08775521,8.940213E-4,0.09231094,0.7053795,2.790543E-4,2.738322E-5,0.05100476,0.02614696,9.081314E-4,5.2081E-5,1.769039E-4,2.500653E-6,1.713292E-6,6.061988E-7,0.001444583,0.001295844,9.681385E-6,1.731212E-6,5.203246E-4,1.045102E-7,1.258974E-4,0.007680562,6.720799E-5,0.002607289,5.19222E-5,2.702392E-4,4.190467E-5,2.926603E-7,0.001798565,1.31605E-4,5.151518E-10,1.170815E-4,1.975381E-10,1.133408E-4,2.682654E-4,3.904179E-6,1.370625E-9,1.084887E-10,0.001271278,4.840565E-15,2.617375E-13,9.645887E-5,3.03783E-6
0.1536458,1474.591,0.001391404,0.01556064,2.286094E-4,0.08705772,9.234744E-4,0.09274062,0.705278,2.748568E-4,2.637651E-5,0.05131472,0.02640074,8.996807E-4,5.300808E-5,1.743204E-4,2.584694E-6,1.648218E-6,5.719587E-7,0.00143062,0.001291838,1.020583E-5,1.808754E-6,5.033216E-4,9.418516E-8,1.200245E-4,0.00755923,6.839237E-5,0.00262032,5.083527E-5,2.690522E-4,4.299052E-5,2.866958E-7,0.001739502,1.303541E-4,4.955365E-10,1.178823E-4,1.830312E-10,1.127956E-4,2.429673E-4,3.531861E-6,1.175119E-9,9.445761E-11,0.001257624,3.991926E-15,2.175303E-13,9.446676E-5,2.89613E-6
0.1537109,1477.641,0.001411422,0.01555651,2.334941E-4,0.08670978,9.384674E-4,0.09295435,0.7052282,2.7276E-4,2.588175E-5,0.05146866,0.02652804,8.954157E-4,5.346237E-5,1.730155E-4,2.626969E-6,1.616445E-6,5.555989E-7,0.001423491,0.001289574,1.04756E-5,1.848285E-6,4.948834E-4,8.942276E-8,1.171838E-4,0.007497937,6.89656E-5,0.002626569,5.029756E-5,2.684159E-4,4.353256E-5,2.835796E-7,0.001710188,1.296951E-4,4.858914E-10,1.182682E-4,1.76117E-10,1.125165E-4,2.310537E-4,3.356825E-6,1.087585E-9,8.808858E-11,0.001250783,3.623886E-15,1.982064E-13,9.347641E-5,2.827176E-6
0.153776,1480.679,0.001431582,0.01555216,2.384627E-4,0.08636239,9.536387E-4,0.09316734,0.7051791,2.706644E-4,2.539275E-5,0.0516219,0.02665561,8.911246E-4,5.391032E-5,1.717021E-4,2.6694E-6,1.585176E-6,5.397307E-7,0.001416264,0.001287139,1.075044E-5,1.888321E-6,4.864898E-4,8.491324E-8,1.144062E-4,0.007436245,6.952584E-5,0.002632637,4.976372E-5,2.677514E-4,4.407387E-5,2.80376E-7,0.001681031,1.290139E-4,4.763547E-10,1.186442E-4,1.694213E-10,1.12233E-4,2.196188E-4,3.189013E-6,1.006291E-9,8.212102E-11,0.001243933,3.289195E-15,1.805786E-13,9.248996E-5,2.759478E-6
0.1538411,1483.707,0.001451882,0.01554759,2.435162E-4,0.08601556,9.689889E-4,0.09337957,0.7051307,2.685702E-4,2.490956E-5,0.05177442,0.02678345,8.868079E-4,5.435176E-5,1.703805E-4,2.711971E-6,1.554405E-6,5.243383E-7,0.001408941,0.001284534,1.103036E-5,1.928856E-6,4.781435E-4,8.064282E-8,1.11691E-4,0.007374174,7.007274E-5,0.00263852,4.923377E-5,2.670587E-4,4.461426E-5,2.770873E-7,0.00165204,1.28311E-4,4.669267E-10,1.190099E-4,1.629378E-10,1.119453E-4,2.086489E-4,3.028201E-6,9.308087E-10,7.653104E-11,0.001237075,2.984835E-15,1.644958E-13,9.150749E-5,2.693024E-6
0.1539063,1486.722,0.001472321,0.01554281,2.486555E-4,0.0856693,9.845184E-4,0.09359104,0.7050828,2.664772E-4,2.443219E-5,0.05192621,0.02691156,8.82466E-4,5.478656E-5,1.690512E-4,2.754669E-6,1.524125E-6,5.094066E-7,0.001401524,0.00128176,1.131539E-5,1.969887E-6,4.698468E-4,7.659847E-8,1.090373E-4,0.007311743,7.060598E-5,0.002644212,4.870774E-5,2.663383E-4,4.515357E-5,2.737158E-7,0.001623225,1.275866E-4,4.57608E-10,1.193651E-4,1.566607E-10,1.116532E-4,1.981304E-4,2.874169E-6,8.607392E-10,7.129642E-11,0.001230208,2.708099E-15,1.498218E-13,9.052909E-5,2.627801E-6
0.1539714,1489.726,0.001492898,0.01553781,2.538813E-4,0.08532363,0.001000228,0.09380174,0.7050356,2.643855E-4,2.396068E-5,0.05207725,0.02703993,8.780993E-4,5.521455E-5,1.677145E-4,2.797476E-6,1.494331E-6,4.949211E-7,0.001394014,0.001278819,1.160555E-5,2.011407E-6,4.61602E-4,7.276788E-8,1.064442E-4,0.00724897,7.112526E-5,0.002649711,4.818563E-5,2.655903E-4,4.569164E-5,2.702643E-7,0.001594594,1.268412E-4,4.483988E-10,1.197094E-4,1.505843E-10,1.113569E-4,1.880499E-4,2.7267E-6,7.957107E-10,6.639615E-11,0.001223335,2.456519E-15,1.364323E-13,8.955485E-5,2.563797E-6
0.1540365,1492.718,0.00151361,0.0155326,2.591947E-4,0.08497855,0.001016117,0.09401166,0.704989,2.622952E-4,2.349506E-5,0.05222754,0.02716857,8.737083E-4,5.563558E-5,1.663708E-4,2.840378E-6,1.465017E-6,4.808675E-7,0.001386414,0.001275713,1.190086E-5,2.053413E-6,4.534114E-4,6.91394E-8,1.03911E-4,0.007185877,7.163026E-5,0.002655012,4.766748E-5,2.648151E-4,4.622829E-5,2.667356E-7,0.001566158,1.26075E-4,4.392995E-10,1.200427E-4,1.447032E-10,1.110564E-4,1.78394E-4,2.585584E-6,7.353746E-10,6.181019E-11,0.001216454,2.227825E-15,1.242135E-13,8.858483E-5,2.501E-6
0.1541667,1498.666,0.00155544,0.01552152,2.700865E-4,0.0842902,0.001048438,0.09442914,0.7048978,2.581184E-4,2.25815E-5,0.05252582,0.02742663,8.648544E-4,5.645639E-5,1.636633E-4,2.92642E-6,1.407809E-6,4.540141E-7,0.001370944,0.001269012,1.250694E-5,2.13886E-6,4.371993E-4,6.245522E-8,9.902089E-5,0.007058783,7.25966E-5,0.002665011,4.664303E-5,2.631839E-4,4.729685E-5,2.594567E-7,0.001509894,1.244821E-4,4.214314E-10,1.20675E-4,1.335071E-10,1.104426E-4,1.603159E-4,2.32176E-6,6.275651E-10,5.351299E-11,0.001202673,1.831383E-15,1.029692E-13,8.665771E-5,2.378984E-6
0.1542318,1501.622,0.001576553,0.01551565,2.756674E-4,0.08394697,0.00106487,0.09463667,0.704853,2.560322E-4,2.213362E-5,0.05267378,0.02755604,8.603929E-4,5.685576E-5,1.623006E-4,2.969512E-6,1.379898E-6,4.411756E-7,0.001363081,0.001265423,1.281774E-5,2.182283E-6,4.291841E-4,5.936946E-8,9.666114E-5,0.006994842,7.305714E-5,0.002669697,4.613677E-5,2.62329E-4,4.782825E-5,2.557132E-7,0.00148209,1.236565E-4,4.12665E-10,1.209733E-4,1.281811E-10,1.101294E-4,1.51853E-4,2.198417E-6,5.794371E-10,4.976105E-11,0.001195775,1.659779E-15,9.369403E-14,8.570083E-5,2.319722E-6
0.1542969,1504.565,0.001597796,0.01550957,2.813393E-4,0.08360438,0.001081483,0.09484339,0.7048089,2.539475E-4,2.16917E-5,0.05282092,0.02768571,8.559089E-4,5.724764E-5,1.609324E-4,3.012635E-6,1.352445E-6,4.287176E-7,0.001355134,0.001261678,1.313371E-5,2.226165E-6,4.212315E-4,5.64457E-8,9.435739E-5,0.006930657,7.350233E-5,0.00267417,4.563447E-5,2.61448E-4,4.835755E-5,2.519043E-7,0.001454514,1.22812E-4,4.040102E-10,1.212594E-4,1.230308E-10,1.098121E-4,1.437634E-4,2.080615E-6,5.348327E-10,4.625493E-11,0.001188871,1.503935E-15,8.52406E-14,8.474848E-5,2.261616E-6
